  W(MeV)      Re(E0+)     Im(E0+)    Re(E0-)   Im(E0-)     Re(M0+)    Im(M0+)    Re(M0-)    Im(M0-)    Re(E1+)   Im(E1+)     Re(E1-)   Im(E1-)    Re(M1+)    Im(M1+)    Re(M1-)    Im(M1-)    Re(E2+)   Im(E2+)     Re(E2-)   Im(E2-)     Re(M2+)     Im(M2+)    Re(M2-)    Im(M2-)     Re(E3+)   Im(E3+)     Re(E3-)   Im(E3-)    Re(M3+)    Im(M3+)    Re(M3-)    Im(M3-)     Re(E4+)   Im(E4+)     Re(E4-)   Im(E4-)    Re(M4+)    Im(M4+)    Re(M4-)    Im(M4-)     Re(E5+)   Im(E5+)     Re(E5-)   Im(E5-)    Re(M5+)    Im(M5+)    Re(M5-)    Im(M5-)                                                                                                  
 1545.0000     2.0975     6.0056     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4198    -0.0518     0.0000     0.0000    -0.7654     0.1205    -0.1539     2.3372     0.4434     0.0691    -1.9356     4.6526    -0.0513     0.0783    -1.0612     2.5159     0.1857     0.0004     1.6117     0.2687    -0.1818     0.0004     0.6398     0.1588     0.0886     0.0002     0.2505     0.0057    -0.0655    -0.0000     0.0949     0.0040     0.0501    -0.0001     0.1160     0.0002    -0.0239     0.0001     0.0402     0.0006
 1550.0000     1.9774     5.7677     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4239    -0.0405     0.0000     0.0000    -0.7457     0.1213    -0.1993     2.2908     0.4395     0.0716    -2.0981     4.2339    -0.0428     0.0860    -1.1581     2.3288     0.1852     0.0004     1.6432     0.3027    -0.1816     0.0005     0.6599     0.1742     0.0884     0.0002     0.2505     0.0059    -0.0655    -0.0000     0.0960     0.0043     0.0501    -0.0001     0.1162     0.0002    -0.0240     0.0001     0.0406     0.0007
 1555.0000     1.8922     5.5508     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4282    -0.0282     0.0000     0.0000    -0.7263     0.1222    -0.2437     2.2457     0.4357     0.0741    -2.1982     3.8394    -0.0344     0.0945    -1.2248     2.1479     0.1847     0.0005     1.6750     0.3402    -0.1813     0.0005     0.6804     0.1913     0.0882     0.0003     0.2505     0.0062    -0.0656    -0.0000     0.0971     0.0045     0.0501    -0.0001     0.1164     0.0003    -0.0242     0.0001     0.0409     0.0007
 1560.0000     1.8285     5.3554     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4325    -0.0148     0.0000     0.0000    -0.7073     0.1231    -0.2868     2.2003     0.4318     0.0766    -2.2477     3.4760    -0.0263     0.1039    -1.2663     1.9778     0.1843     0.0005     1.7082     0.3806    -0.1813     0.0005     0.7020     0.2103     0.0880     0.0003     0.2505     0.0064    -0.0656    -0.0000     0.0982     0.0048     0.0501    -0.0001     0.1166     0.0003    -0.0244     0.0001     0.0413     0.0007
 1565.0000     1.7866     5.1816     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4370    -0.0002     0.0000     0.0000    -0.6888     0.1240    -0.3300     2.1559     0.4272     0.0791    -2.2594     3.1478    -0.0182     0.1141    -1.2881     1.8204     0.1838     0.0005     1.7426     0.4253    -0.1810     0.0005     0.7245     0.2314     0.0878     0.0003     0.2505     0.0066    -0.0656    -0.0000     0.0994     0.0050     0.0501    -0.0001     0.1168     0.0003    -0.0246     0.0001     0.0417     0.0008
 1570.0000     1.7553     5.0277     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4413     0.0156     0.0000     0.0000    -0.6707     0.1251    -0.3720     2.1120     0.4226     0.0817    -2.2434     2.8528    -0.0106     0.1253    -1.2947     1.6762     0.1832     0.0006     1.7760     0.4740    -0.1807     0.0005     0.7479     0.2552     0.0876     0.0003     0.2505     0.0069    -0.0656    -0.0000     0.1005     0.0053     0.0501    -0.0001     0.1170     0.0003    -0.0247     0.0001     0.0421     0.0008
 1575.0000     1.7365     4.8923     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4453     0.0327     0.0000     0.0000    -0.6530     0.1260    -0.4130     2.0684     0.4175     0.0843    -2.2064     2.5905    -0.0033     0.1376    -1.2894     1.5459     0.1827     0.0006     1.8104     0.5276    -0.1804     0.0006     0.7718     0.2818     0.0874     0.0003     0.2505     0.0071    -0.0656    -0.0000     0.1017     0.0056     0.0501    -0.0001     0.1172     0.0003    -0.0249     0.0001     0.0425     0.0009
 1580.0000     1.7226     4.7777     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4492     0.0510     0.0000     0.0000    -0.6358     0.1270    -0.4540     2.0257     0.4117     0.0867    -2.1576     2.3593     0.0036     0.1512    -1.2761     1.4285     0.1823     0.0007     1.8434     0.5871    -0.1802     0.0006     0.7963     0.3115     0.0871     0.0003     0.2504     0.0074    -0.0656    -0.0000     0.1029     0.0059     0.0501    -0.0001     0.1174     0.0004    -0.0251     0.0001     0.0429     0.0009
 1585.0000     1.7158     4.6783     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4526     0.0706     0.0000     0.0000    -0.6190     0.1280    -0.4940     1.9832     0.4054     0.0891    -2.1002     2.1553     0.0097     0.1660    -1.2565     1.3227     0.1818     0.0007     1.8757     0.6525    -0.1798     0.0006     0.8216     0.3450     0.0869     0.0003     0.2504     0.0077    -0.0655     0.0000     0.1042     0.0062     0.0501    -0.0001     0.1175     0.0004    -0.0252     0.0001     0.0433     0.0010
 1590.0000     1.7118     4.5955     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4554     0.0914     0.0000     0.0000    -0.6027     0.1289    -0.5324     1.9412     0.3992     0.0912    -2.0382     1.9759     0.0147     0.1821    -1.2329     1.2284     0.1812     0.0007     1.9063     0.7251    -0.1795     0.0006     0.8464     0.3826     0.0867     0.0003     0.2503     0.0079    -0.0655     0.0000     0.1054     0.0065     0.0501    -0.0001     0.1177     0.0004    -0.0254     0.0001     0.0437     0.0010
 1595.0000     1.7102     4.5281     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4578     0.1136     0.0000     0.0000    -0.5870     0.1298    -0.5733     1.8996     0.3919     0.0930    -1.9747     1.8185     0.0187     0.1996    -1.2068     1.1437     0.1807     0.0008     1.9366     0.8050    -0.1791     0.0006     0.8717     0.4248     0.0864     0.0003     0.2503     0.0082    -0.0654     0.0000     0.1067     0.0069     0.0501    -0.0001     0.1178     0.0004    -0.0256     0.0001     0.0441     0.0011
 1600.0000     1.7091     4.4761     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4592     0.1370     0.0000     0.0000    -0.5717     0.1306    -0.6096     1.8584     0.3841     0.0944    -1.9123     1.6796     0.0212     0.2184    -1.1794     1.0674     0.1801     0.0008     1.9634     0.8936    -0.1786     0.0007     0.8961     0.4724     0.0862     0.0003     0.2502     0.0085    -0.0654     0.0000     0.1080     0.0072     0.0501    -0.0002     0.1180     0.0005    -0.0258     0.0001     0.0445     0.0011
 1605.0000     1.7061     4.4355     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4597     0.1615     0.0000     0.0000    -0.5569     0.1312    -0.6488     1.8175     0.3756     0.0953    -1.8487     1.5575     0.0220     0.2386    -1.1508     0.9992     0.1797     0.0009     1.9840     0.9906    -0.1783     0.0007     0.9189     0.5258     0.0859     0.0003     0.2502     0.0088    -0.0653     0.0000     0.1093     0.0076     0.0501    -0.0002     0.1181     0.0005    -0.0260     0.0001     0.0449     0.0012
 1610.0000     1.7000     4.4163     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4593     0.1872     0.0000     0.0000    -0.5427     0.1316    -0.6859     1.7768     0.3671     0.0956    -1.7918     1.4491     0.0204     0.2600    -1.1228     0.9373     0.1792     0.0009     2.0008     1.0991    -0.1779     0.0007     0.9398     0.5857     0.0857     0.0004     0.2501     0.0091    -0.0652     0.0000     0.1107     0.0080     0.0500    -0.0002     0.1182     0.0005    -0.0261     0.0001     0.0453     0.0012
 1615.0000     1.6906     4.4084     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4576     0.2140     0.0000     0.0000    -0.5289     0.1320    -0.7214     1.7371     0.3574     0.0950    -1.7378     1.3530     0.0164     0.2823    -1.0948     0.8820     0.1786     0.0010     2.0089     1.2167    -0.1774     0.0007     0.9573     0.6527     0.0854     0.0004     0.2500     0.0094    -0.0651     0.0000     0.1120     0.0084     0.0500    -0.0002     0.1184     0.0006    -0.0263     0.0001     0.0458     0.0013
 1620.0000     1.6662     4.4165     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4548     0.2417     0.0000     0.0000    -0.5157     0.1321    -0.7590     1.6967     0.3477     0.0935    -1.6892     1.2668     0.0094     0.3053    -1.0680     0.8312     0.1781     0.0010     2.0072     1.3460    -0.1769     0.0008     0.9702     0.7272     0.0851     0.0004     0.2499     0.0097    -0.0650     0.0001     0.1134     0.0088     0.0500    -0.0002     0.1185     0.0006    -0.0265     0.0001     0.0462     0.0014
 1625.0000     1.6362     4.4349     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4501     0.2703     0.0000     0.0000    -0.5029     0.1320    -0.7950     1.6577     0.3378     0.0908    -1.6428     1.1898    -0.0009     0.3284    -1.0416     0.7853     0.1777     0.0011     1.9927     1.4868    -0.1765     0.0008     0.9766     0.8098     0.0849     0.0004     0.2498     0.0100    -0.0649     0.0001     0.1148     0.0093     0.0500    -0.0002     0.1186     0.0006    -0.0267     0.0001     0.0466     0.0014
 1630.0000     1.5886     4.4729     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4442     0.2995     0.0000     0.0000    -0.4906     0.1316    -0.8286     1.6179     0.3277     0.0869    -1.5969     1.1198    -0.0147     0.3511    -1.0162     0.7432     0.1771     0.0011     1.9604     1.6370    -0.1760     0.0008     0.9741     0.8995     0.0846     0.0004     0.2498     0.0104    -0.0648     0.0001     0.1162     0.0097     0.0499    -0.0002     0.1187     0.0007    -0.0268     0.0001     0.0471     0.0015
 1635.0000     1.5093     4.5158     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4368     0.3292     0.0000     0.0000    -0.4788     0.1308    -0.8624     1.5787     0.3179     0.0816    -1.5595     1.0563    -0.0322     0.3728    -0.9921     0.7045     0.1766     0.0012     1.9086     1.7955    -0.1754     0.0009     0.9608     0.9969     0.0843     0.0004     0.2497     0.0107    -0.0647     0.0001     0.1177     0.0102     0.0499    -0.0002     0.1188     0.0007    -0.0270     0.0001     0.0475     0.0016
 1640.0000     1.4176     4.5467     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4274     0.3594     0.0000     0.0000    -0.4673     0.1298    -0.8967     1.5401     0.3085     0.0750    -1.5219     0.9978    -0.0533     0.3925    -0.9687     0.6686     0.1760     0.0013     1.8297     1.9597    -0.1748     0.0009     0.9333     1.1001     0.0841     0.0004     0.2496     0.0111    -0.0645     0.0001     0.1192     0.0107     0.0499    -0.0002     0.1190     0.0007    -0.0272     0.0001     0.0480     0.0016
 1645.0000     1.2876     4.5837     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4166     0.3897     0.0000     0.0000    -0.4564     0.1284    -0.9318     1.5006     0.2998     0.0669    -1.4928     0.9444    -0.0776     0.4095    -0.9465     0.6359     0.1755     0.0013     1.7252     2.1257    -0.1742     0.0009     0.8896     1.2063     0.0838     0.0004     0.2495     0.0114    -0.0644     0.0001     0.1207     0.0113     0.0498    -0.0002     0.1191     0.0008    -0.0274     0.0001     0.0484     0.0017
 1650.0000     1.1480     4.5998     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4038     0.4200     0.0000     0.0000    -0.4457     0.1267    -0.9643     1.4621     0.2922     0.0577    -1.4606     0.8944    -0.1047     0.4231    -0.9247     0.6053     0.1751     0.0014     1.5890     2.2847    -0.1738     0.0010     0.8275     1.3128     0.0835     0.0005     0.2494     0.0118    -0.0642     0.0001     0.1222     0.0118     0.0498    -0.0002     0.1191     0.0008    -0.0276     0.0001     0.0489     0.0018
 1655.0000     0.9791     4.5980     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3893     0.4501     0.0000     0.0000    -0.4354     0.1246    -0.9944     1.4232     0.2860     0.0476    -1.4379     0.8475    -0.1340     0.4326    -0.9045     0.5766     0.1745     0.0015     1.4212     2.4324    -0.1731     0.0010     0.7448     1.4149     0.0832     0.0005     0.2493     0.0122    -0.0641     0.0001     0.1238     0.0124     0.0497    -0.0002     0.1192     0.0009    -0.0278     0.0001     0.0494     0.0019
 1660.0000     0.8176     4.5591     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3728     0.4798     0.0000     0.0000    -0.4254     0.1221    -1.0256     1.3846     0.2812     0.0367    -1.4113     0.8035    -0.1644     0.4378    -0.8846     0.5498     0.1740     0.0015     1.2218     2.5586    -0.1725     0.0010     0.6416     1.5073     0.0829     0.0005     0.2492     0.0125    -0.0639     0.0002     0.1253     0.0130     0.0497    -0.0002     0.1193     0.0009    -0.0279     0.0001     0.0498     0.0020
 1665.0000     0.6535     4.5067     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3547     0.5088     0.0000     0.0000    -0.4156     0.1192    -1.0567     1.3457     0.2781     0.0256    -1.3883     0.7615    -0.1949     0.4385    -0.8655     0.5247     0.1734     0.0016     0.9959     2.6537    -0.1718     0.0011     0.5199     1.5845     0.0827     0.0005     0.2491     0.0129    -0.0638     0.0002     0.1269     0.0136     0.0496    -0.0002     0.1194     0.0010    -0.0281     0.0001     0.0503     0.0021
 1670.0000     0.5003     4.4237     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3352     0.5372     0.0000     0.0000    -0.4061     0.1160    -1.0859     1.3067     0.2767     0.0144    -1.3701     0.7215    -0.2249     0.4348    -0.8473     0.5009     0.1729     0.0017     0.7514     2.7106    -0.1711     0.0011     0.3832     1.6409     0.0824     0.0005     0.2490     0.0133    -0.0636     0.0002     0.1285     0.0143     0.0496    -0.0002     0.1195     0.0010    -0.0283     0.0001     0.0508     0.0022
 1675.0000     0.3562     4.3362     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3138     0.5645     0.0000     0.0000    -0.3968     0.1123    -1.1155     1.2675     0.2768     0.0035    -1.3556     0.6826    -0.2532     0.4273    -0.8310     0.4783     0.1723     0.0017     0.4982     2.7263    -0.1704     0.0011     0.2371     1.6734     0.0821     0.0005     0.2489     0.0137    -0.0634     0.0002     0.1302     0.0150     0.0495    -0.0002     0.1196     0.0011    -0.0285     0.0001     0.0513     0.0023
 1680.0000     0.2206     4.2310     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.2912     0.5908     0.0000     0.0000    -0.3876     0.1083    -1.1432     1.2286     0.2782    -0.0067    -1.3388     0.6456    -0.2793     0.4164    -0.8137     0.4569     0.1719     0.0018     0.2474     2.6982    -0.1699     0.0012     0.0882     1.6795     0.0818     0.0006     0.2488     0.0142    -0.0632     0.0002     0.1319     0.0157     0.0495    -0.0002     0.1197     0.0011    -0.0287     0.0001     0.0518     0.0024
 1685.0000     0.1021     4.1222     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.2673     0.6158     0.0000     0.0000    -0.3785     0.1039    -1.1712     1.1893     0.2809    -0.0161    -1.3225     0.6095    -0.3028     0.4028    -0.7979     0.4365     0.1714     0.0019     0.0100     2.6298    -0.1692     0.0012    -0.0566     1.6602     0.0815     0.0006     0.2487     0.0146    -0.0630     0.0002     0.1336     0.0165     0.0494    -0.0002     0.1197     0.0012    -0.0289     0.0001     0.0523     0.0025
 1690.0000    -0.0085     4.0082     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.2422     0.6394     0.0000     0.0000    -0.3695     0.0992    -1.1974     1.1497     0.2845    -0.0246    -1.3117     0.5746    -0.3235     0.3872    -0.7823     0.4172     0.1708     0.0020    -0.2050     2.5273    -0.1684     0.0013    -0.1916     1.6179     0.0812     0.0006     0.2486     0.0150    -0.0628     0.0003     0.1353     0.0172     0.0493    -0.0002     0.1198     0.0013    -0.0291     0.0001     0.0529     0.0027
 1695.0000    -0.1091     3.8861     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.2161     0.6615     0.0000     0.0000    -0.3605     0.0942    -1.2215     1.1098     0.2887    -0.0320    -1.2923     0.5398    -0.3412     0.3703    -0.7657     0.3986     0.1703     0.0020    -0.3917     2.3986    -0.1677     0.0013    -0.3122     1.5573     0.0809     0.0006     0.2485     0.0155    -0.0626     0.0003     0.1370     0.0181     0.0493    -0.0002     0.1199     0.0013    -0.0293     0.0001     0.0534     0.0028
 1700.0000    -0.2031     3.7710     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.1892     0.6821     0.0000     0.0000    -0.3517     0.0890    -1.2439     1.0703     0.2935    -0.0384    -1.2901     0.5060    -0.3562     0.3527    -0.7530     0.3808     0.1697     0.0021    -0.5476     2.2527    -0.1669     0.0014    -0.4160     1.4837     0.0806     0.0006     0.2484     0.0160    -0.0624     0.0003     0.1388     0.0189     0.0492    -0.0002     0.1199     0.0014    -0.0295     0.0001     0.0539     0.0029
 1705.0000    -0.2800     3.6481     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.1615     0.7010     0.0000     0.0000    -0.3428     0.0835    -1.2665     1.0301     0.2985    -0.0439    -1.2769     0.4724    -0.3685     0.3348    -0.7382     0.3636     0.1692     0.0022    -0.6725     2.0979    -0.1661     0.0014    -0.5020     1.4012     0.0803     0.0007     0.2483     0.0164    -0.0622     0.0003     0.1406     0.0198     0.0492    -0.0002     0.1200     0.0015    -0.0297     0.0001     0.0545     0.0031
 1710.0000    -0.3616     3.5371     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.1334     0.7182     0.0000     0.0000    -0.3339     0.0778    -1.2880     0.9900     0.3037    -0.0484    -1.2637     0.4399    -0.3783     0.3171    -0.7254     0.3473     0.1686     0.0023    -0.7686     1.9417    -0.1653     0.0015    -0.5709     1.3145     0.0800     0.0007     0.2482     0.0169    -0.0620     0.0004     0.1424     0.0207     0.0491    -0.0002     0.1200     0.0015    -0.0299     0.0001     0.0551     0.0032
 1715.0000    -0.4250     3.4031     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.1050     0.7338     0.0000     0.0000    -0.3250     0.0719    -1.3076     0.9499     0.3088    -0.0521    -1.2517     0.4073    -0.3861     0.2998    -0.7104     0.3315     0.1681     0.0024    -0.8390     1.7891    -0.1645     0.0015    -0.6241     1.2273     0.0796     0.0007     0.2481     0.0174    -0.0618     0.0004     0.1442     0.0217     0.0490    -0.0002     0.1201     0.0016    -0.0301     0.0001     0.0556     0.0034
 1720.0000    -0.4889     3.2786     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0764     0.7477     0.0000     0.0000    -0.3161     0.0658    -1.3239     0.9094     0.3139    -0.0550    -1.2424     0.3759    -0.3921     0.2832    -0.6974     0.3163     0.1676     0.0025    -0.8879     1.6423    -0.1637     0.0016    -0.6634     1.1420     0.0793     0.0007     0.2481     0.0179    -0.0616     0.0004     0.1461     0.0227     0.0490    -0.0002     0.1202     0.0017    -0.0302     0.0001     0.0562     0.0035
 1725.0000    -0.5434     3.1477     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0478     0.7600     0.0000     0.0000    -0.3071     0.0597    -1.3406     0.8692     0.3187    -0.0573    -1.2317     0.3438    -0.3965     0.2674    -0.6848     0.3015     0.1670     0.0026    -0.9190     1.5053    -0.1629     0.0016    -0.6912     1.0602     0.0790     0.0007     0.2480     0.0185    -0.0614     0.0005     0.1480     0.0237     0.0489    -0.0002     0.1202     0.0018    -0.0304     0.0001     0.0568     0.0037
 1730.0000    -0.5848     3.0261     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0194     0.7707     0.0000     0.0000    -0.2982     0.0535    -1.3541     0.8285     0.3234    -0.0590    -1.2248     0.3134    -0.3996     0.2525    -0.6727     0.2874     0.1665     0.0026    -0.9359     1.3793    -0.1620     0.0017    -0.7092     0.9832     0.0787     0.0008     0.2479     0.0190    -0.0612     0.0005     0.1499     0.0248     0.0488    -0.0002     0.1202     0.0019    -0.0306     0.0001     0.0574     0.0038
 1735.0000    -0.6346     2.9118     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.9908     0.7800     0.0000     0.0000    -0.2892     0.0472    -1.3680     0.7883     0.3279    -0.0601    -1.2162     0.2827    -0.4017     0.2384    -0.6595     0.2738     0.1661     0.0027    -0.9419     1.2635    -0.1614     0.0017    -0.7195     0.9115     0.0784     0.0008     0.2478     0.0195    -0.0610     0.0005     0.1518     0.0260     0.0487    -0.0002     0.1203     0.0020    -0.0308     0.0001     0.0580     0.0040
 1740.0000    -0.6620     2.7858     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.9632     0.7876     0.0000     0.0000    -0.2802     0.0409    -1.3769     0.7489     0.3320    -0.0609    -1.2050     0.2532    -0.4029     0.2253    -0.6482     0.2608     0.1656     0.0028    -0.9394     1.1585    -0.1605     0.0018    -0.7235     0.8451     0.0781     0.0008     0.2477     0.0201    -0.0608     0.0006     0.1538     0.0272     0.0487    -0.0002     0.1203     0.0020    -0.0310     0.0001     0.0586     0.0042
 1745.0000    -0.6958     2.6640     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.9358     0.7940     0.0000     0.0000    -0.2713     0.0346    -1.3868     0.7096     0.3359    -0.0613    -1.1938     0.2237    -0.4034     0.2131    -0.6362     0.2482     0.1651     0.0029    -0.9307     1.0635    -0.1596     0.0018    -0.7227     0.7842     0.0778     0.0008     0.2477     0.0207    -0.0606     0.0006     0.1557     0.0284     0.0486    -0.0002     0.1204     0.0021    -0.0312     0.0001     0.0592     0.0044
 1750.0000    -0.7044     2.5499     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.9088     0.7990     0.0000     0.0000    -0.2623     0.0284    -1.3933     0.6702     0.3396    -0.0614    -1.1840     0.1939    -0.4034     0.2016    -0.6228     0.2359     0.1644     0.0030    -0.9175     0.9781    -0.1586     0.0019    -0.7180     0.7284     0.0774     0.0009     0.2476     0.0213    -0.0604     0.0006     0.1577     0.0297     0.0485    -0.0002     0.1204     0.0022    -0.0314     0.0001     0.0598     0.0046
 1755.0000    -0.7304     2.4276     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8826     0.8026     0.0000     0.0000    -0.2534     0.0222    -1.3989     0.6313     0.3430    -0.0612    -1.1709     0.1662    -0.4029     0.1910    -0.6099     0.2244     0.1639     0.0031    -0.9012     0.9011    -0.1577     0.0020    -0.7106     0.6774     0.0771     0.0009     0.2475     0.0219    -0.0602     0.0007     0.1597     0.0310     0.0484    -0.0002     0.1204     0.0023    -0.0316     0.0001     0.0605     0.0048
 1760.0000    -0.7447     2.3158     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8572     0.8051     0.0000     0.0000    -0.2445     0.0161    -1.4018     0.5937     0.3461    -0.0608    -1.1594     0.1374    -0.4021     0.1812    -0.5995     0.2129     0.1634     0.0032    -0.8830     0.8321    -0.1568     0.0020    -0.7012     0.6310     0.0768     0.0009     0.2475     0.0225    -0.0600     0.0007     0.1618     0.0324     0.0484    -0.0002     0.1205     0.0024    -0.0319     0.0001     0.0611     0.0051
 1765.0000    -0.7499     2.2066     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8323     0.8067     0.0000     0.0000    -0.2357     0.0101    -1.4014     0.5548     0.3490    -0.0602    -1.1539     0.1106    -0.4011     0.1721    -0.5889     0.2023     0.1628     0.0033    -0.8637     0.7703    -0.1559     0.0021    -0.6903     0.5887     0.0765     0.0009     0.2474     0.0231    -0.0598     0.0008     0.1638     0.0339     0.0483    -0.0002     0.1205     0.0026    -0.0321     0.0001     0.0618     0.0053
 1770.0000    -0.7428     2.0925     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8084     0.8072     0.0000     0.0000    -0.2270     0.0042    -1.4011     0.5192     0.3517    -0.0595    -1.1385     0.0843    -0.4000     0.1636    -0.5764     0.1920     0.1623     0.0034    -0.8437     0.7146    -0.1550     0.0022    -0.6782     0.5500     0.0761     0.0010     0.2473     0.0238    -0.0596     0.0008     0.1659     0.0354     0.0482    -0.0002     0.1205     0.0027    -0.0323     0.0001     0.0625     0.0055
 1775.0000    -0.7489     1.9998     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.7853     0.8067     0.0000     0.0000    -0.2184    -0.0016    -1.3978     0.4824     0.3541    -0.0586    -1.1320     0.0571    -0.3986     0.1557    -0.5674     0.1818     0.1618     0.0035    -0.8234     0.6647    -0.1541     0.0023    -0.6654     0.5147     0.0758     0.0010     0.2473     0.0244    -0.0595     0.0009     0.1679     0.0370     0.0481    -0.0002     0.1206     0.0028    -0.0325     0.0001     0.0631     0.0058
 1780.0000    -0.7444     1.9036     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.7629     0.8054     0.0000     0.0000    -0.2099    -0.0073    -1.3921     0.4488     0.3564    -0.0576    -1.1205     0.0321    -0.3972     0.1484    -0.5573     0.1725     0.1613     0.0036    -0.8034     0.6199    -0.1532     0.0023    -0.6521     0.4825     0.0755     0.0010     0.2472     0.0251    -0.0593     0.0009     0.1700     0.0386     0.0480    -0.0002     0.1206     0.0029    -0.0327     0.0001     0.0638     0.0061
 1785.0000    -0.7393     1.8073     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.7412     0.8033     0.0000     0.0000    -0.2016    -0.0128    -1.3862     0.4143     0.3585    -0.0566    -1.1122     0.0058    -0.3959     0.1416    -0.5476     0.1637     0.1608     0.0037    -0.7840     0.5797    -0.1523     0.0024    -0.6388     0.4531     0.0752     0.0010     0.2472     0.0258    -0.0591     0.0010     0.1721     0.0403     0.0480    -0.0002     0.1206     0.0030    -0.0329     0.0001     0.0645     0.0063
 1790.0000    -0.7306     1.7222     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.7209     0.8006     0.0000     0.0000    -0.1934    -0.0181    -1.3773     0.3811     0.3604    -0.0554    -1.1006    -0.0157    -0.3944     0.1352    -0.5364     0.1550     0.1603     0.0039    -0.7650     0.5432    -0.1514     0.0025    -0.6253     0.4260     0.0748     0.0011     0.2472     0.0265    -0.0590     0.0010     0.1742     0.0421     0.0479    -0.0002     0.1206     0.0032    -0.0331     0.0001     0.0653     0.0066
 1795.0000    -0.6984     1.6284     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.7009     0.7972     0.0000     0.0000    -0.1855    -0.0234    -1.3672     0.3500     0.3621    -0.0542    -1.0852    -0.0420    -0.3930     0.1293    -0.5239     0.1468     0.1597     0.0040    -0.7469     0.5104    -0.1503     0.0026    -0.6119     0.4012     0.0745     0.0011     0.2471     0.0272    -0.0588     0.0011     0.1763     0.0440     0.0478    -0.0002     0.1206     0.0033    -0.0333     0.0001     0.0660     0.0069
 1800.0000    -0.6868     1.5478     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.6821     0.7933     0.0000     0.0000    -0.1776    -0.0284    -1.3544     0.3191     0.3637    -0.0529    -1.0741    -0.0623    -0.3917     0.1238    -0.5129     0.1392     0.1592     0.0041    -0.7295     0.4808    -0.1493     0.0027    -0.5986     0.3784     0.0742     0.0011     0.2471     0.0279    -0.0587     0.0012     0.1784     0.0459     0.0477    -0.0002     0.1207     0.0034    -0.0335     0.0001     0.0667     0.0073
