  W(MeV)      Re(E0+)     Im(E0+)    Re(E0-)   Im(E0-)     Re(M0+)    Im(M0+)    Re(M0-)    Im(M0-)    Re(E1+)   Im(E1+)     Re(E1-)   Im(E1-)    Re(M1+)    Im(M1+)    Re(M1-)    Im(M1-)    Re(E2+)    Im(E2+)     Re(E2-)   Im(E2-)    Re(M2+)     Im(M2+)    Re(M2-)    Im(M2-)     Re(E3+)   Im(E3+)     Re(E3-)   Im(E3-)    Re(M3+)    Im(M3+)    Re(M3-)    Im(M3-)     Re(E4+)   Im(E4+)     Re(E4-)   Im(E4-)    Re(M4+)    Im(M4+)    Re(M4-)    Im(M4-)     Re(E5+)   Im(E5+)     Re(E5-)   Im(E5-)    Re(M5+)    Im(M5+)    Re(M5-)    Im(M5-)                                                                                                  
 1505.0000    -4.8725    -7.1957     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.1798     0.0749     0.0000     0.0000     2.4326    -0.2337    -0.8842    -1.4871    -0.4797    -0.0579    -3.0299    -7.7267    -0.2087     0.0230     0.1800    -1.0860    -0.1884    -0.0002    -0.6730    -0.0638     0.1738     0.0002    -0.4113    -0.0075    -0.0932    -0.0002    -0.2845    -0.0045     0.0509     0.0001    -0.0924    -0.0013    -0.0497     0.0001    -0.1078    -0.0001     0.0293    -0.0001    -0.0368    -0.0000
 1510.0000    -4.1900    -7.0875     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.1677     0.0715     0.0000     0.0000     2.4078    -0.2327    -0.8555    -1.4201    -0.4769    -0.0599    -2.2910    -7.8145    -0.2329     0.0165     0.2662    -1.0420    -0.1879    -0.0002    -0.6703    -0.0673     0.1737     0.0002    -0.4181    -0.0103    -0.0932    -0.0002    -0.2852    -0.0046     0.0507     0.0001    -0.0930    -0.0014    -0.0498     0.0001    -0.1079    -0.0001     0.0295    -0.0001    -0.0371    -0.0000
 1515.0000    -3.5716    -6.8795     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.1559     0.0679     0.0000     0.0000     2.3832    -0.2318    -0.8289    -1.3562    -0.4741    -0.0620    -1.5365    -7.7704    -0.2583     0.0090     0.3429    -0.9845    -0.1876    -0.0002    -0.6684    -0.0710     0.1737     0.0002    -0.4261    -0.0134    -0.0931    -0.0002    -0.2860    -0.0048     0.0505     0.0001    -0.0936    -0.0014    -0.0498     0.0001    -0.1080    -0.0001     0.0296    -0.0001    -0.0374    -0.0000
 1520.0000    -3.0326    -6.5964     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.1442     0.0642     0.0000     0.0000     2.3580    -0.2308    -0.8038    -1.2953    -0.4712    -0.0642    -0.8040    -7.5883    -0.2844     0.0003     0.4061    -0.9172    -0.1871    -0.0003    -0.6657    -0.0750     0.1736     0.0002    -0.4338    -0.0169    -0.0930    -0.0002    -0.2866    -0.0050     0.0502     0.0001    -0.0942    -0.0015    -0.0499     0.0001    -0.1081    -0.0001     0.0298    -0.0001    -0.0377    -0.0001
 1525.0000    -2.5773    -6.2659     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.1328     0.0604     0.0000     0.0000     2.3327    -0.2300    -0.7804    -1.2375    -0.4682    -0.0665    -0.1285    -7.2827    -0.3119    -0.0097     0.4539    -0.8448    -0.1866    -0.0003    -0.6633    -0.0792     0.1734     0.0003    -0.4423    -0.0209    -0.0929    -0.0002    -0.2873    -0.0053     0.0500     0.0001    -0.0948    -0.0016    -0.0499     0.0001    -0.1082    -0.0002     0.0300    -0.0001    -0.0381    -0.0001
 1530.0000    -2.2049    -5.9123     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.1214     0.0564     0.0000     0.0000     2.3069    -0.2292    -0.7582    -1.1822    -0.4652    -0.0689     0.4622    -6.8793    -0.3405    -0.0213     0.4859    -0.7683    -0.1861    -0.0003    -0.6611    -0.0837     0.1732     0.0003    -0.4516    -0.0253    -0.0928    -0.0002    -0.2880    -0.0055     0.0497     0.0001    -0.0954    -0.0017    -0.0500     0.0001    -0.1083    -0.0002     0.0301    -0.0001    -0.0384    -0.0001
 1535.0000    -1.9067    -5.5543     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.1103     0.0522     0.0000     0.0000     2.2811    -0.2285    -0.7374    -1.1296    -0.4621    -0.0714     0.9513    -6.4045    -0.3700    -0.0346     0.5029    -0.6936    -0.1857    -0.0003    -0.6581    -0.0885     0.1731     0.0003    -0.4607    -0.0303    -0.0927    -0.0002    -0.2886    -0.0057     0.0494     0.0001    -0.0960    -0.0017    -0.0500     0.0001    -0.1083    -0.0002     0.0303    -0.0001    -0.0387    -0.0001
 1540.0000    -1.6703    -5.2054     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0994     0.0479     0.0000     0.0000     2.2550    -0.2280    -0.7178    -1.0797    -0.4586    -0.0740     1.3332    -5.8916    -0.4005    -0.0498     0.5068    -0.6242    -0.1852    -0.0004    -0.6559    -0.0937     0.1728     0.0003    -0.4712    -0.0359    -0.0926    -0.0002    -0.2892    -0.0059     0.0491     0.0001    -0.0965    -0.0018    -0.0500     0.0001    -0.1084    -0.0002     0.0304    -0.0001    -0.0390    -0.0001
 1545.0000    -1.4849    -4.8757     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0885     0.0435     0.0000     0.0000     2.2287    -0.2275    -0.6989    -1.0320    -0.4554    -0.0768     1.6119    -5.3663    -0.4326    -0.0674     0.5004    -0.5616    -0.1846    -0.0004    -0.6528    -0.0992     0.1725     0.0004    -0.4815    -0.0421    -0.0925    -0.0002    -0.2899    -0.0062     0.0487     0.0001    -0.0971    -0.0019    -0.0500     0.0001    -0.1084    -0.0002     0.0306    -0.0001    -0.0393    -0.0001
 1550.0000    -1.3386    -4.5659     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0778     0.0389     0.0000     0.0000     2.2022    -0.2273    -0.6811    -0.9867    -0.4514    -0.0797     1.7979    -4.8509    -0.4651    -0.0874     0.4863    -0.5060    -0.1841    -0.0004    -0.6502    -0.1052     0.1722     0.0004    -0.4927    -0.0492    -0.0924    -0.0003    -0.2905    -0.0064     0.0484     0.0001    -0.0977    -0.0020    -0.0501     0.0001    -0.1084    -0.0002     0.0307    -0.0001    -0.0397    -0.0001
 1555.0000    -1.2222    -4.2813     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0673     0.0342     0.0000     0.0000     2.1755    -0.2273    -0.6642    -0.9437    -0.4475    -0.0827     1.9050    -4.3604    -0.4988    -0.1101     0.4669    -0.4587    -0.1835    -0.0005    -0.6466    -0.1116     0.1719     0.0004    -0.5040    -0.0572    -0.0922    -0.0003    -0.2911    -0.0066     0.0480     0.0001    -0.0982    -0.0021    -0.0501     0.0001    -0.1085    -0.0002     0.0309    -0.0001    -0.0400    -0.0001
 1560.0000    -1.1279    -4.0197     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0567     0.0294     0.0000     0.0000     2.1485    -0.2274    -0.6481    -0.9027    -0.4435    -0.0857     1.9475    -3.9052    -0.5337    -0.1359     0.4442    -0.4193    -0.1832    -0.0005    -0.6436    -0.1185     0.1716     0.0005    -0.5164    -0.0661    -0.0921    -0.0003    -0.2917    -0.0069     0.0476     0.0001    -0.0987    -0.0022    -0.0501     0.0001    -0.1085    -0.0003     0.0310    -0.0001    -0.0403    -0.0001
 1565.0000    -1.0471    -3.7798     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0464     0.0244     0.0000     0.0000     2.1213    -0.2279    -0.6326    -0.8637    -0.4389    -0.0889     1.9401    -3.4900    -0.5689    -0.1654     0.4201    -0.3875    -0.1826    -0.0005    -0.6401    -0.1260     0.1712     0.0005    -0.5295    -0.0762    -0.0920    -0.0003    -0.2922    -0.0072     0.0472     0.0001    -0.0993    -0.0023    -0.0501     0.0001    -0.1085    -0.0003     0.0311    -0.0001    -0.0406    -0.0001
 1570.0000    -0.9778    -3.5597     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0361     0.0193     0.0000     0.0000     2.0941    -0.2286    -0.6178    -0.8267    -0.4343    -0.0921     1.8952    -3.1157    -0.6051    -0.1988     0.3956    -0.3615    -0.1821    -0.0006    -0.6368    -0.1341     0.1708     0.0005    -0.5432    -0.0876    -0.0918    -0.0003    -0.2928    -0.0074     0.0468     0.0001    -0.0998    -0.0024    -0.0501     0.0001    -0.1084    -0.0003     0.0313    -0.0001    -0.0409    -0.0001
 1575.0000    -0.9134    -3.3562     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0259     0.0141     0.0000     0.0000     2.0667    -0.2296    -0.6037    -0.7915    -0.4291    -0.0954     1.8225    -2.7831    -0.6411    -0.2372     0.3711    -0.3403    -0.1815    -0.0006    -0.6326    -0.1429     0.1703     0.0006    -0.5573    -0.1006    -0.0917    -0.0003    -0.2933    -0.0077     0.0464     0.0002    -0.1003    -0.0025    -0.0501     0.0001    -0.1084    -0.0003     0.0314    -0.0001    -0.0413    -0.0001
 1580.0000    -0.8527    -3.1668     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0157     0.0088     0.0000     0.0000     2.0392    -0.2309    -0.5901    -0.7582    -0.4234    -0.0988     1.7312    -2.4887    -0.6765    -0.2797     0.3481    -0.3238    -0.1811    -0.0006    -0.6279    -0.1523     0.1699     0.0006    -0.5718    -0.1153    -0.0916    -0.0003    -0.2939    -0.0080     0.0459     0.0002    -0.1008    -0.0026    -0.0501     0.0001    -0.1084    -0.0003     0.0315    -0.0001    -0.0416    -0.0001
 1585.0000    -0.7922    -2.9885     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0055     0.0034     0.0000     0.0000     2.0116    -0.2326    -0.5771    -0.7265    -0.4171    -0.1021     1.6272    -2.2292    -0.7111    -0.3282     0.3262    -0.3108    -0.1805    -0.0007    -0.6236    -0.1627     0.1694     0.0006    -0.5874    -0.1320    -0.0914    -0.0003    -0.2944    -0.0083     0.0455     0.0002    -0.1013    -0.0027    -0.0501     0.0001    -0.1084    -0.0004     0.0316    -0.0001    -0.0419    -0.0001
 1590.0000    -0.7312    -2.8179     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9953    -0.0020     0.0000     0.0000     1.9838    -0.2346    -0.5645    -0.6964    -0.4109    -0.1053     1.5158    -2.0027    -0.7451    -0.3829     0.3057    -0.3004    -0.1800    -0.0007    -0.6178    -0.1738     0.1689     0.0007    -0.6026    -0.1510    -0.0912    -0.0003    -0.2949    -0.0086     0.0450     0.0002    -0.1019    -0.0028    -0.0501     0.0001    -0.1083    -0.0004     0.0317    -0.0001    -0.0422    -0.0001
 1595.0000    -0.6681    -2.6530     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9852    -0.0075     0.0000     0.0000     1.9561    -0.2371    -0.5526    -0.6679    -0.4036    -0.1084     1.4009    -1.8046    -0.7758    -0.4435     0.2866    -0.2925    -0.1794    -0.0008    -0.6118    -0.1859     0.1683     0.0007    -0.6187    -0.1726    -0.0911    -0.0003    -0.2954    -0.0089     0.0445     0.0002    -0.1023    -0.0030    -0.0501     0.0001    -0.1083    -0.0004     0.0318    -0.0001    -0.0425    -0.0002
 1600.0000    -0.6033    -2.4895     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9750    -0.0130     0.0000     0.0000     1.9283    -0.2401    -0.5412    -0.6409    -0.3958    -0.1111     1.2857    -1.6318    -0.8032    -0.5114     0.2691    -0.2864    -0.1788    -0.0008    -0.6050    -0.1989     0.1677     0.0008    -0.6348    -0.1971    -0.0909    -0.0004    -0.2959    -0.0092     0.0440     0.0002    -0.1028    -0.0031    -0.0501     0.0002    -0.1082    -0.0004     0.0319    -0.0001    -0.0429    -0.0002
 1605.0000    -0.5370    -2.3259     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9648    -0.0184     0.0000     0.0000     1.9007    -0.2433    -0.5303    -0.6153    -0.3872    -0.1136     1.1716    -1.4821    -0.8250    -0.5858     0.2519    -0.2817    -0.1784    -0.0009    -0.5965    -0.2131     0.1672     0.0008    -0.6500    -0.2251    -0.0907    -0.0004    -0.2964    -0.0095     0.0435     0.0002    -0.1033    -0.0032    -0.0500     0.0002    -0.1081    -0.0004     0.0320    -0.0001    -0.0432    -0.0002
 1610.0000    -0.4709    -2.1576     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9546    -0.0239     0.0000     0.0000     1.8732    -0.2471    -0.5198    -0.5910    -0.3785    -0.1155     1.0609    -1.3515    -0.8415    -0.6673     0.2376    -0.2781    -0.1779    -0.0009    -0.5873    -0.2281     0.1665     0.0009    -0.6651    -0.2568    -0.0906    -0.0004    -0.2969    -0.0098     0.0429     0.0002    -0.1038    -0.0034    -0.0500     0.0002    -0.1080    -0.0005     0.0321    -0.0001    -0.0435    -0.0002
 1615.0000    -0.4072    -1.9819     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9443    -0.0292     0.0000     0.0000     1.8459    -0.2513    -0.5097    -0.5683    -0.3685    -0.1168     0.9538    -1.2392    -0.8489    -0.7560     0.2242    -0.2753    -0.1773    -0.0010    -0.5760    -0.2445     0.1658     0.0009    -0.6786    -0.2926    -0.0904    -0.0004    -0.2974    -0.0101     0.0424     0.0002    -0.1043    -0.0035    -0.0500     0.0002    -0.1080    -0.0005     0.0322    -0.0001    -0.0438    -0.0002
 1620.0000    -0.3513    -1.7969     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9340    -0.0345     0.0000     0.0000     1.8188    -0.2560    -0.5003    -0.5466    -0.3584    -0.1173     0.8518    -1.1413    -0.8469    -0.8495     0.2126    -0.2730    -0.1767    -0.0010    -0.5628    -0.2614     0.1651     0.0010    -0.6901    -0.3328    -0.0902    -0.0004    -0.2978    -0.0105     0.0418     0.0002    -0.1047    -0.0036    -0.0500     0.0002    -0.1079    -0.0005     0.0323    -0.0001    -0.0442    -0.0002
 1625.0000    -0.3058    -1.6027     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9236    -0.0396     0.0000     0.0000     1.7918    -0.2611    -0.4912    -0.5263    -0.3477    -0.1168     0.7546    -1.0573    -0.8332    -0.9479     0.2014    -0.2712    -0.1763    -0.0011    -0.5473    -0.2796     0.1646     0.0010    -0.6988    -0.3784    -0.0900    -0.0004    -0.2983    -0.0108     0.0412     0.0002    -0.1052    -0.0038    -0.0499     0.0002    -0.1078    -0.0006     0.0323    -0.0001    -0.0445    -0.0002
 1630.0000    -0.2795    -1.3986     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9132    -0.0446     0.0000     0.0000     1.7652    -0.2666    -0.4826    -0.5070    -0.3368    -0.1151     0.6634    -0.9845    -0.8058    -1.0494     0.1898    -0.2696    -0.1757    -0.0011    -0.5286    -0.2974     0.1638     0.0011    -0.7028    -0.4280    -0.0899    -0.0004    -0.2987    -0.0112     0.0406     0.0002    -0.1056    -0.0040    -0.0499     0.0002    -0.1077    -0.0006     0.0324    -0.0001    -0.0448    -0.0002
 1635.0000    -0.2792    -1.1909     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9028    -0.0494     0.0000     0.0000     1.7392    -0.2724    -0.4745    -0.4889    -0.3258    -0.1121     0.5773    -0.9220    -0.7638    -1.1504     0.1808    -0.2682    -0.1752    -0.0012    -0.5070    -0.3161     0.1630     0.0011    -0.7017    -0.4831    -0.0897    -0.0004    -0.2991    -0.0115     0.0400     0.0002    -0.1060    -0.0041    -0.0499     0.0002    -0.1075    -0.0006     0.0325    -0.0001    -0.0451    -0.0003
 1640.0000    -0.3068    -0.9882     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.8923    -0.0540     0.0000     0.0000     1.7133    -0.2788    -0.4669    -0.4720    -0.3148    -0.1078     0.4969    -0.8681    -0.7062    -1.2482     0.1712    -0.2667    -0.1746    -0.0013    -0.4815    -0.3342     0.1622     0.0012    -0.6926    -0.5423    -0.0895    -0.0005    -0.2996    -0.0119     0.0393     0.0002    -0.1065    -0.0043    -0.0498     0.0002    -0.1074    -0.0007     0.0325    -0.0001    -0.0455    -0.0003
 1645.0000    -0.3654    -0.7996     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.8819    -0.0583     0.0000     0.0000     1.6881    -0.2854    -0.4597    -0.4560    -0.3044    -0.1021     0.4215    -0.8225    -0.6331    -1.3401     0.1641    -0.2654    -0.1740    -0.0013    -0.4521    -0.3503     0.1614     0.0012    -0.6752    -0.6043    -0.0893    -0.0005    -0.3000    -0.0123     0.0387     0.0002    -0.1069    -0.0045    -0.0498     0.0002    -0.1073    -0.0007     0.0326    -0.0001    -0.0458    -0.0003
 1650.0000    -0.4476    -0.6364     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.8714    -0.0623     0.0000     0.0000     1.6634    -0.2922    -0.4530    -0.4411    -0.2947    -0.0951     0.3517    -0.7834    -0.5457    -1.4221     0.1555    -0.2640    -0.1736    -0.0014    -0.4194    -0.3643     0.1607     0.0013    -0.6480    -0.6677    -0.0891    -0.0005    -0.3004    -0.0127     0.0380     0.0002    -0.1073    -0.0046    -0.0497     0.0002    -0.1072    -0.0007     0.0326    -0.0001    -0.0461    -0.0003
 1655.0000    -0.5465    -0.5053     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.8610    -0.0660     0.0000     0.0000     1.6391    -0.2993    -0.4468    -0.4272    -0.2860    -0.0869     0.2864    -0.7501    -0.4461    -1.4914     0.1495    -0.2624    -0.1730    -0.0014    -0.3825    -0.3747     0.1598     0.0013    -0.6087    -0.7304    -0.0889    -0.0005    -0.3008    -0.0131     0.0373     0.0002    -0.1077    -0.0048    -0.0497     0.0002    -0.1070    -0.0008     0.0327    -0.0001    -0.0465    -0.0003
 1660.0000    -0.6482    -0.4086     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.8506    -0.0694     0.0000     0.0000     1.6154    -0.3067    -0.4410    -0.4142    -0.2787    -0.0778     0.2269    -0.7220    -0.3371    -1.5456     0.1420    -0.2608    -0.1725    -0.0015    -0.3424    -0.3805     0.1589     0.0014    -0.5573    -0.7891    -0.0887    -0.0005    -0.3012    -0.0135     0.0366     0.0002    -0.1081    -0.0050    -0.0496     0.0002    -0.1069    -0.0008     0.0327    -0.0001    -0.0468    -0.0004
 1665.0000    -0.7437    -0.3428     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.8403    -0.0724     0.0000     0.0000     1.5924    -0.3140    -0.4358    -0.4021    -0.2727    -0.0681     0.1716    -0.6984    -0.2220    -1.5825     0.1353    -0.2590    -0.1719    -0.0016    -0.3005    -0.3809     0.1580     0.0014    -0.4945    -0.8408    -0.0885    -0.0005    -0.3015    -0.0139     0.0359     0.0002    -0.1085    -0.0052    -0.0496     0.0002    -0.1067    -0.0009     0.0328    -0.0001    -0.0471    -0.0004
 1670.0000    -0.8256    -0.3016     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.8301    -0.0751     0.0000     0.0000     1.5699    -0.3216    -0.4311    -0.3909    -0.2683    -0.0581     0.1205    -0.6786    -0.1048    -1.6024     0.1298    -0.2570    -0.1713    -0.0016    -0.2581    -0.3753     0.1570     0.0015    -0.4220    -0.8823    -0.0883    -0.0006    -0.3019    -0.0143     0.0352     0.0002    -0.1089    -0.0054    -0.0495     0.0002    -0.1066    -0.0009     0.0328    -0.0001    -0.0475    -0.0004
 1675.0000    -0.8912    -0.2772     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.8201    -0.0774     0.0000     0.0000     1.5481    -0.3290    -0.4268    -0.3805    -0.2654    -0.0481     0.0749    -0.6622     0.0109    -1.6054     0.1253    -0.2548    -0.1708    -0.0017    -0.2168    -0.3635     0.1561     0.0016    -0.3425    -0.9113    -0.0881    -0.0006    -0.3023    -0.0147     0.0345     0.0002    -0.1092    -0.0056    -0.0495     0.0002    -0.1064    -0.0010     0.0329    -0.0001    -0.0478    -0.0004
 1680.0000    -0.9409    -0.2635     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.8103    -0.0793     0.0000     0.0000     1.5269    -0.3364    -0.4230    -0.3709    -0.2639    -0.0385     0.0323    -0.6486     0.1220    -1.5926     0.1199    -0.2525    -0.1704    -0.0018    -0.1782    -0.3459     0.1552     0.0016    -0.2596    -0.9258    -0.0879    -0.0006    -0.3026    -0.0152     0.0337     0.0002    -0.1096    -0.0059    -0.0494     0.0002    -0.1063    -0.0010     0.0329    -0.0001    -0.0482    -0.0005
 1685.0000    -0.9754    -0.2555     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.8006    -0.0809     0.0000     0.0000     1.5061    -0.3438    -0.4198    -0.3622    -0.2637    -0.0293    -0.0056    -0.6375     0.2265    -1.5665     0.1145    -0.2501    -0.1698    -0.0019    -0.1436    -0.3235     0.1542     0.0017    -0.1770    -0.9260    -0.0876    -0.0006    -0.3029    -0.0156     0.0330     0.0002    -0.1100    -0.0061    -0.0494     0.0002    -0.1061    -0.0011     0.0329    -0.0001    -0.0485    -0.0005
 1690.0000    -0.9973    -0.2497     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7912    -0.0821     0.0000     0.0000     1.4859    -0.3509    -0.4170    -0.3542    -0.2644    -0.0209    -0.0406    -0.6285     0.3216    -1.5291     0.1107    -0.2475    -0.1692    -0.0019    -0.1138    -0.2973     0.1532     0.0018    -0.0982    -0.9125    -0.0874    -0.0006    -0.3033    -0.0161     0.0322     0.0002    -0.1103    -0.0063    -0.0493     0.0002    -0.1059    -0.0011     0.0329    -0.0001    -0.0489    -0.0005
 1695.0000    -1.0087    -0.2443     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7820    -0.0829     0.0000     0.0000     1.4663    -0.3579    -0.4148    -0.3469    -0.2660    -0.0133    -0.0716    -0.6214     0.4077    -1.4834     0.1044    -0.2446    -0.1687    -0.0020    -0.0892    -0.2692     0.1521     0.0018    -0.0260    -0.8878    -0.0872    -0.0007    -0.3036    -0.0165     0.0314     0.0002    -0.1106    -0.0066    -0.0492     0.0002    -0.1057    -0.0012     0.0330    -0.0001    -0.0492    -0.0005
 1700.0000    -1.0127    -0.2377     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7732    -0.0834     0.0000     0.0000     1.4473    -0.3646    -0.4131    -0.3404    -0.2683    -0.0065    -0.0990    -0.6157     0.4836    -1.4311     0.1031    -0.2417    -0.1681    -0.0021    -0.0697    -0.2411     0.1511     0.0019     0.0379    -0.8550    -0.0870    -0.0007    -0.3039    -0.0170     0.0306     0.0002    -0.1109    -0.0068    -0.0492     0.0002    -0.1056    -0.0012     0.0330    -0.0001    -0.0496    -0.0006
 1705.0000    -1.0097    -0.2300     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7647    -0.0836     0.0000     0.0000     1.4288    -0.3710    -0.4119    -0.3345    -0.2710    -0.0006    -0.1234    -0.6113     0.5491    -1.3750     0.0988    -0.2385    -0.1675    -0.0022    -0.0549    -0.2129     0.1500     0.0020     0.0926    -0.8157    -0.0868    -0.0007    -0.3042    -0.0175     0.0298     0.0002    -0.1113    -0.0071    -0.0491     0.0002    -0.1054    -0.0013     0.0330    -0.0001    -0.0499    -0.0006
 1710.0000    -1.0036    -0.2200     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7564    -0.0834     0.0000     0.0000     1.4106    -0.3770    -0.4112    -0.3293    -0.2739     0.0045    -0.1442    -0.6080     0.6054    -1.3157     0.0947    -0.2353    -0.1670    -0.0023    -0.0441    -0.1860     0.1489     0.0020     0.1381    -0.7728    -0.0866    -0.0007    -0.3045    -0.0180     0.0289     0.0002    -0.1115    -0.0074    -0.0490     0.0002    -0.1052    -0.0014     0.0330    -0.0001    -0.0503    -0.0006
 1715.0000    -0.9936    -0.2100     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7486    -0.0830     0.0000     0.0000     1.3931    -0.3827    -0.4111    -0.3248    -0.2771     0.0087    -0.1638    -0.6054     0.6524    -1.2557     0.0909    -0.2318    -0.1664    -0.0024    -0.0365    -0.1610     0.1477     0.0021     0.1750    -0.7288    -0.0863    -0.0007    -0.3047    -0.0185     0.0281     0.0002    -0.1118    -0.0077    -0.0490     0.0002    -0.1050    -0.0014     0.0330    -0.0001    -0.0507    -0.0007
 1720.0000    -0.9814    -0.1985     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7411    -0.0823     0.0000     0.0000     1.3758    -0.3879    -0.4115    -0.3208    -0.2802     0.0123    -0.1798    -0.6035     0.6921    -1.1959     0.0881    -0.2284    -0.1659    -0.0024    -0.0315    -0.1383     0.1466     0.0022     0.2040    -0.6846    -0.0861    -0.0008    -0.3050    -0.0190     0.0272     0.0002    -0.1121    -0.0080    -0.0489     0.0002    -0.1048    -0.0015     0.0330    -0.0001    -0.0510    -0.0007
 1725.0000    -0.9674    -0.1874     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7340    -0.0813     0.0000     0.0000     1.3586    -0.3928    -0.4124    -0.3176    -0.2834     0.0152    -0.1930    -0.6020     0.7240    -1.1368     0.0854    -0.2245    -0.1653    -0.0025    -0.0284    -0.1176     0.1454     0.0022     0.2264    -0.6414    -0.0859    -0.0008    -0.3052    -0.0195     0.0263     0.0002    -0.1124    -0.0083    -0.0488     0.0002    -0.1046    -0.0015     0.0330    -0.0001    -0.0514    -0.0008
 1730.0000    -0.9524    -0.1751     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7272    -0.0802     0.0000     0.0000     1.3419    -0.3973    -0.4138    -0.3148    -0.2864     0.0175    -0.2039    -0.6009     0.7502    -1.0797     0.0839    -0.2209    -0.1648    -0.0026    -0.0266    -0.0989     0.1442     0.0023     0.2430    -0.6002    -0.0856    -0.0008    -0.3055    -0.0201     0.0255     0.0002    -0.1126    -0.0086    -0.0488     0.0002    -0.1044    -0.0016     0.0330    -0.0001    -0.0518    -0.0008
 1735.0000    -0.9366    -0.1629     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7208    -0.0788     0.0000     0.0000     1.3255    -0.4015    -0.4157    -0.3127    -0.2894     0.0192    -0.2136    -0.6000     0.7708    -1.0238     0.0821    -0.2170    -0.1644    -0.0027    -0.0257    -0.0824     0.1432     0.0024     0.2549    -0.5614    -0.0854    -0.0009    -0.3057    -0.0206     0.0246     0.0002    -0.1129    -0.0089    -0.0487     0.0002    -0.1042    -0.0017     0.0330    -0.0001    -0.0521    -0.0008
 1740.0000    -0.9196    -0.1515     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7148    -0.0773     0.0000     0.0000     1.3091    -0.4051    -0.4182    -0.3111    -0.2921     0.0206    -0.2199    -0.5991     0.7866    -0.9707     0.0802    -0.2132    -0.1638    -0.0028    -0.0253    -0.0678     0.1420     0.0024     0.2630    -0.5251    -0.0852    -0.0009    -0.3059    -0.0211     0.0236     0.0002    -0.1131    -0.0092    -0.0486     0.0002    -0.1039    -0.0018     0.0329    -0.0001    -0.0525    -0.0009
 1745.0000    -0.9024    -0.1407     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7092    -0.0756     0.0000     0.0000     1.2929    -0.4084    -0.4211    -0.3100    -0.2946     0.0216    -0.2251    -0.5982     0.7984    -0.9193     0.0785    -0.2092    -0.1633    -0.0029    -0.0252    -0.0548     0.1407     0.0025     0.2680    -0.4914    -0.0850    -0.0009    -0.3061    -0.0217     0.0227     0.0002    -0.1133    -0.0096    -0.0485     0.0002    -0.1037    -0.0018     0.0329    -0.0001    -0.0529    -0.0009
