  W(MeV)      Re(E0+)     Im(E0+)    Re(E0-)   Im(E0-)     Re(M0+)    Im(M0+)    Re(M0-)    Im(M0-)    Re(E1+)   Im(E1+)     Re(E1-)   Im(E1-)    Re(M1+)    Im(M1+)    Re(M1-)    Im(M1-)    Re(E2+)   Im(E2+)     Re(E2-)   Im(E2-)     Re(M2+)     Im(M2+)    Re(M2-)    Im(M2-)     Re(E3+)   Im(E3+)     Re(E3-)   Im(E3-)    Re(M3+)    Im(M3+)    Re(M3-)    Im(M3-)     Re(E4+)   Im(E4+)     Re(E4-)   Im(E4-)    Re(M4+)    Im(M4+)    Re(M4-)    Im(M4-)     Re(E5+)   Im(E5+)     Re(E5-)   Im(E5-)    Re(M5+)    Im(M5+)    Re(M5-)    Im(M5-)                                                                                                  
 1320.0000    12.0872     0.2555     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0177    -0.4551     0.0000     0.0000     3.2742    -5.3210     6.6586     1.2769     0.8403     0.0130     6.9812     0.3882    -0.3419    -0.0157     1.3273     0.2218     0.2899     0.0006     1.0677    -0.0524    -0.2290     0.0010     0.3256    -0.0044     0.1291     0.0000     0.3462     0.0005    -0.0685     0.0000     0.0966     0.0001     0.0617     0.0000     0.1339     0.0000    -0.0263     0.0000     0.0333     0.0001
 1325.0000    12.0143     0.2651     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0271    -0.4607     0.0000     0.0000     3.1537    -4.9588     6.6115     1.4291     0.8389     0.0135     7.0359     0.4261    -0.3353    -0.0163     1.3363     0.2339     0.2905     0.0007     1.0710    -0.0528    -0.2337     0.0011     0.3295    -0.0045     0.1300     0.0001     0.3491     0.0005    -0.0694     0.0000     0.0985     0.0002     0.0624     0.0000     0.1355     0.0000    -0.0267     0.0000     0.0340     0.0001
 1330.0000    11.9383     0.2772     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0351    -0.4649     0.0000     0.0000     3.0288    -4.6236     6.5472     1.5869     0.8373     0.0139     7.0922     0.4674    -0.3284    -0.0169     1.3441     0.2468     0.2910     0.0007     1.0733    -0.0531    -0.2385     0.0011     0.3331    -0.0045     0.1307     0.0001     0.3518     0.0006    -0.0704     0.0000     0.1004     0.0002     0.0630     0.0000     0.1370     0.0000    -0.0273     0.0000     0.0347     0.0001
 1335.0000    11.8733     0.2909     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0421    -0.4680     0.0000     0.0000     2.9015    -4.3126     6.4657     1.7481     0.8355     0.0143     7.1504     0.5121    -0.3213    -0.0175     1.3514     0.2604     0.2914     0.0007     1.0766    -0.0533    -0.2432     0.0012     0.3369    -0.0046     0.1315     0.0001     0.3544     0.0006    -0.0713     0.0000     0.1022     0.0002     0.0637     0.0000     0.1386     0.0000    -0.0278     0.0000     0.0354     0.0001
 1340.0000    11.8117     0.3077     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0478    -0.4700     0.0000     0.0000     2.7728    -4.0237     6.3604     1.9102     0.8336     0.0148     7.2059     0.5602    -0.3141    -0.0181     1.3579     0.2749     0.2917     0.0007     1.0796    -0.0534    -0.2478     0.0013     0.3406    -0.0046     0.1322     0.0001     0.3569     0.0007    -0.0722     0.0000     0.1039     0.0002     0.0643     0.0000     0.1399     0.0000    -0.0283     0.0000     0.0361     0.0001
 1345.0000    11.7532     0.3262     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0526    -0.4710     0.0000     0.0000     2.6434    -3.7548     6.2385     2.0694     0.8316     0.0152     7.2638     0.6127    -0.3066    -0.0186     1.3635     0.2907     0.2920     0.0008     1.0818    -0.0534    -0.2524     0.0013     0.3440    -0.0046     0.1329     0.0001     0.3593     0.0007    -0.0730     0.0000     0.1056     0.0002     0.0649     0.0000     0.1413     0.0000    -0.0287     0.0000     0.0367     0.0001
 1350.0000    11.6989     0.3486     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0564    -0.4712     0.0000     0.0000     2.5143    -3.5041     6.0932     2.2234     0.8295     0.0157     7.3231     0.6696    -0.2990    -0.0192     1.3685     0.3074     0.2921     0.0008     1.0850    -0.0532    -0.2570     0.0014     0.3476    -0.0046     0.1335     0.0001     0.3616     0.0008    -0.0738     0.0000     0.1072     0.0003     0.0655     0.0000     0.1426     0.0000    -0.0292     0.0000     0.0374     0.0001
 1355.0000    11.6476     0.3731     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0594    -0.4706     0.0000     0.0000     2.3856    -3.2700     5.9248     2.3672     0.8273     0.0161     7.3811     0.7314    -0.2911    -0.0197     1.3728     0.3252     0.2923     0.0008     1.0891    -0.0531    -0.2616     0.0014     0.3515    -0.0045     0.1341     0.0001     0.3638     0.0008    -0.0746     0.0000     0.1086     0.0003     0.0660     0.0000     0.1439     0.0000    -0.0296     0.0000     0.0379     0.0001
 1360.0000    11.5925     0.4016     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0615    -0.4694     0.0000     0.0000     2.2580    -3.0509     5.7434     2.4984     0.8250     0.0166     7.4407     0.7984    -0.2831    -0.0202     1.3767     0.3443     0.2924     0.0008     1.0923    -0.0528    -0.2661     0.0015     0.3551    -0.0045     0.1346     0.0001     0.3659     0.0009    -0.0753     0.0000     0.1100     0.0003     0.0666     0.0000     0.1451     0.0000    -0.0301     0.0000     0.0386     0.0001
 1365.0000    11.5482     0.4331     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0629    -0.4676     0.0000     0.0000     2.1315    -2.8457     5.5426     2.6131     0.8230     0.0172     7.4992     0.8710    -0.2751    -0.0207     1.3797     0.3647     0.2923     0.0009     1.0955    -0.0524    -0.2705     0.0015     0.3586    -0.0044     0.1351     0.0001     0.3679     0.0010    -0.0761     0.0000     0.1113     0.0003     0.0671     0.0000     0.1462     0.0000    -0.0306     0.0000     0.0392     0.0001
 1370.0000    11.5073     0.4682     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0635    -0.4652     0.0000     0.0000     2.0067    -2.6531     5.3291     2.7083     0.8205     0.0177     7.5596     0.9497    -0.2667    -0.0212     1.3822     0.3864     0.2923     0.0009     1.0997    -0.0519    -0.2751     0.0015     0.3625    -0.0043     0.1356     0.0001     0.3698     0.0010    -0.0768     0.0000     0.1125     0.0003     0.0675     0.0000     0.1474     0.0000    -0.0310     0.0000     0.0398     0.0001
 1375.0000    11.4628     0.5077     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0633    -0.4623     0.0000     0.0000     1.8834    -2.4722     5.1057     2.7846     0.8178     0.0182     7.6192     1.0353    -0.2581    -0.0216     1.3841     0.4098     0.2923     0.0009     1.1032    -0.0513    -0.2795     0.0015     0.3660    -0.0042     0.1360     0.0001     0.3716     0.0011    -0.0774     0.0000     0.1137     0.0003     0.0680     0.0000     0.1484     0.0000    -0.0314     0.0000     0.0403     0.0001
 1380.0000    11.4285     0.5513     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0625    -0.4590     0.0000     0.0000     1.7615    -2.3020     4.8764     2.8377     0.8157     0.0187     7.6769     1.1280    -0.2495    -0.0221     1.3855     0.4345     0.2921     0.0009     1.1076    -0.0506    -0.2840     0.0015     0.3699    -0.0041     0.1364     0.0001     0.3733     0.0012    -0.0781     0.0000     0.1147     0.0003     0.0685     0.0000     0.1494     0.0000    -0.0319     0.0000     0.0409     0.0001
 1385.0000    11.3912     0.5987     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0614    -0.4552     0.0000     0.0000     1.6412    -2.1417     4.6442     2.8684     0.8129     0.0193     7.7393     1.2287    -0.2405    -0.0224     1.3867     0.4609     0.2919     0.0009     1.1122    -0.0497    -0.2881     0.0015     0.3737    -0.0038     0.1368     0.0001     0.3750     0.0013    -0.0787     0.0000     0.1157     0.0004     0.0689     0.0000     0.1505     0.0000    -0.0323     0.0000     0.0415     0.0001
 1390.0000    11.3580     0.6519     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0593    -0.4510     0.0000     0.0000     1.5229    -1.9907     4.4163     2.8826     0.8104     0.0199     7.8011     1.3383    -0.2316    -0.0227     1.3875     0.4894     0.2916     0.0009     1.1177    -0.0486    -0.2924     0.0015     0.3779    -0.0036     0.1371     0.0001     0.3766     0.0014    -0.0793    -0.0001     0.1167     0.0004     0.0693     0.0000     0.1514     0.0000    -0.0327     0.0000     0.0421     0.0001
 1395.0000    11.3280     0.7096     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0570    -0.4465     0.0000     0.0000     1.4058    -1.8481     4.1922     2.8743     0.8079     0.0205     7.8579     1.4572    -0.2223    -0.0230     1.3874     0.5200     0.2914     0.0009     1.1224    -0.0474    -0.2968     0.0015     0.3817    -0.0033     0.1375     0.0001     0.3781     0.0014    -0.0799    -0.0001     0.1175     0.0005     0.0698     0.0000     0.1523     0.0000    -0.0331    -0.0000     0.0426     0.0001
 1400.0000    11.3024     0.7740     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0542    -0.4417     0.0000     0.0000     1.2904    -1.7137     3.9762     2.8501     0.8049     0.0211     7.9196     1.5865    -0.2128    -0.0233     1.3872     0.5530     0.2911     0.0009     1.1281    -0.0460    -0.3009     0.0015     0.3860    -0.0029     0.1377     0.0001     0.3795     0.0015    -0.0805    -0.0001     0.1182     0.0005     0.0701     0.0000     0.1532     0.0000    -0.0335    -0.0000     0.0431     0.0001
 1405.0000    11.2807     0.8441     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0508    -0.4365     0.0000     0.0000     1.1767    -1.5869     3.7692     2.8131     0.8023     0.0218     7.9753     1.7275    -0.2032    -0.0235     1.3864     0.5884     0.2907     0.0009     1.1329    -0.0444    -0.3052     0.0014     0.3899    -0.0026     0.1380     0.0001     0.3809     0.0016    -0.0810    -0.0001     0.1189     0.0006     0.0704     0.0000     0.1540     0.0000    -0.0339    -0.0000     0.0436     0.0001
 1410.0000    11.2566     0.9206     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0470    -0.4310     0.0000     0.0000     1.0644    -1.4671     3.5728     2.7605     0.7995     0.0225     8.0324     1.8808    -0.1933    -0.0235     1.3854     0.6266     0.2904     0.0009     1.1387    -0.0425    -0.3094     0.0013     0.3942    -0.0021     0.1382     0.0001     0.3822     0.0017    -0.0814    -0.0001     0.1196     0.0006     0.0708     0.0000     0.1548     0.0000    -0.0343    -0.0000     0.0442     0.0001
 1415.0000    11.2373     1.0040     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0428    -0.4253     0.0000     0.0000     0.9538    -1.3540     3.3878     2.7016     0.7967     0.0232     8.0875     2.0484    -0.1833    -0.0236     1.3831     0.6680     0.2900     0.0009     1.1444    -0.0404    -0.3134     0.0012     0.3986    -0.0016     0.1384     0.0001     0.3834     0.0017    -0.0819    -0.0001     0.1202     0.0006     0.0711     0.0001     0.1555     0.0000    -0.0347    -0.0000     0.0447     0.0001
 1420.0000    11.2223     1.0959     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0382    -0.4193     0.0000     0.0000     0.8447    -1.2474     3.2143     2.6341     0.7939     0.0240     8.1405     2.2313    -0.1730    -0.0235     1.3803     0.7129     0.2895     0.0010     1.1513    -0.0382    -0.3175     0.0010     0.4033    -0.0009     0.1386     0.0001     0.3847     0.0019    -0.0824    -0.0001     0.1207     0.0006     0.0714     0.0001     0.1562     0.0000    -0.0352    -0.0000     0.0452     0.0001
 1425.0000    11.2067     1.1976     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0333    -0.4130     0.0000     0.0000     0.7372    -1.1468     3.0522     2.5603     0.7909     0.0247     8.1909     2.4312    -0.1625    -0.0234     1.3762     0.7620     0.2890     0.0010     1.1571    -0.0355    -0.3216     0.0009     0.4078    -0.0002     0.1388     0.0001     0.3857     0.0020    -0.0829    -0.0001     0.1211     0.0008     0.0717     0.0001     0.1569     0.0000    -0.0355    -0.0000     0.0457     0.0001
 1430.0000    11.1964     1.3087     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0280    -0.4065     0.0000     0.0000     0.6312    -1.0521     2.9018     2.4807     0.7879     0.0256     8.2328     2.6495    -0.1516    -0.0231     1.3702     0.8150     0.2885     0.0010     1.1642    -0.0327    -0.3255     0.0007     0.4126     0.0005     0.1389     0.0001     0.3869     0.0021    -0.0833    -0.0001     0.1215     0.0008     0.0720     0.0001     0.1575     0.0000    -0.0359    -0.0000     0.0462     0.0001
 1435.0000    11.1859     1.4306     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0224    -0.3998     0.0000     0.0000     0.5268    -0.9629     2.7616     2.4014     0.7847     0.0264     8.2666     2.8882    -0.1407    -0.0227     1.3619     0.8732     0.2879     0.0010     1.1707    -0.0296    -0.3295     0.0005     0.4175     0.0014     0.1390     0.0001     0.3878     0.0022    -0.0837    -0.0001     0.1218     0.0008     0.0722     0.0001     0.1582     0.0000    -0.0363    -0.0000     0.0467     0.0001
 1440.0000    11.1815     1.5657     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0165    -0.3929     0.0000     0.0000     0.4240    -0.8790     2.6319     2.3203     0.7820     0.0273     8.2902     3.1497    -0.1295    -0.0222     1.3513     0.9361     0.2873     0.0010     1.1787    -0.0262    -0.3334     0.0002     0.4229     0.0024     0.1391     0.0001     0.3888     0.0023    -0.0840    -0.0001     0.1222     0.0009     0.0725    -0.0000     0.1588     0.0000    -0.0366    -0.0000     0.0472     0.0001
 1445.0000    11.1791     1.7153     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0103    -0.3857     0.0000     0.0000     0.3230    -0.8004     2.5118     2.2392     0.7787     0.0282     8.3003     3.4353    -0.1179    -0.0216     1.3364     1.0050     0.2867     0.0010     1.1852    -0.0225    -0.3372    -0.0000     0.4280     0.0034     0.1392     0.0001     0.3897     0.0024    -0.0843    -0.0001     0.1224     0.0009     0.0728    -0.0000     0.1593     0.0000    -0.0370    -0.0000     0.0477     0.0000
 1450.0000    11.1780     1.8815     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     2.0038    -0.3784     0.0000     0.0000     0.2239    -0.7267     2.3997     2.1587     0.7754     0.0292     8.2923     3.7468    -0.1061    -0.0207     1.3167     1.0799     0.2862     0.0010     1.1924    -0.0185    -0.3412    -0.0003     0.4336     0.0047     0.1393     0.0001     0.3906     0.0026    -0.0847    -0.0001     0.1226     0.0010     0.0730    -0.0000     0.1598     0.0001    -0.0374    -0.0000     0.0481     0.0000
 1455.0000    11.1752     2.0681     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9970    -0.3709     0.0000     0.0000     0.1265    -0.6577     2.2958     2.0793     0.7724     0.0302     8.2618     4.0853    -0.0940    -0.0197     1.2905     1.1608     0.2855     0.0009     1.2002    -0.0140    -0.3450    -0.0007     0.4392     0.0060     0.1394     0.0001     0.3914     0.0027    -0.0850    -0.0001     0.1227     0.0011     0.0731    -0.0000     0.1603     0.0001    -0.0377    -0.0000     0.0486     0.0001
 1460.0000    11.1785     2.2798     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9902    -0.3632     0.0000     0.0000     0.0309    -0.5935     2.1988     2.0020     0.7693     0.0313     8.1979     4.4516    -0.0817    -0.0184     1.2564     1.2480     0.2848     0.0009     1.2077    -0.0093    -0.3488    -0.0011     0.4451     0.0076     0.1393     0.0001     0.3922     0.0029    -0.0853    -0.0001     0.1229     0.0011     0.0734    -0.0000     0.1608     0.0001    -0.0381    -0.0000     0.0490     0.0001
 1465.0000    11.1817     2.5225     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9830    -0.3554     0.0000     0.0000    -0.0624    -0.5336     2.1088     1.9272     0.7658     0.0324     8.0995     4.8440    -0.0689    -0.0170     1.2125     1.3407     0.2842     0.0009     1.2161    -0.0042    -0.3527    -0.0015     0.4513     0.0093     0.1393     0.0001     0.3929     0.0030    -0.0856    -0.0001     0.1229     0.0012     0.0736    -0.0000     0.1612     0.0001    -0.0384    -0.0000     0.0495     0.0001
 1470.0000    11.1856     2.8056     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9757    -0.3474     0.0000     0.0000    -0.1539    -0.4782     2.0242     1.8543     0.7625     0.0337     7.9531     5.2616    -0.0560    -0.0153     1.1563     1.4390     0.2834     0.0010     1.2245     0.0013    -0.3564    -0.0020     0.4578     0.0112     0.1394     0.0002     0.3936     0.0031    -0.0857    -0.0001     0.1230     0.0013     0.0737    -0.0000     0.1616     0.0001    -0.0388    -0.0000     0.0498     0.0001
 1475.0000    11.1900     3.1472     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9681    -0.3392     0.0000     0.0000    -0.2429    -0.4270     1.9450     1.7847     0.7592     0.0349     7.7513     5.7003    -0.0426    -0.0134     1.0846     1.5400     0.2828     0.0010     1.2329     0.0073    -0.3603    -0.0025     0.4644     0.0133     0.1393     0.0002     0.3942     0.0033    -0.0860    -0.0001     0.1230     0.0014     0.0739    -0.0000     0.1620     0.0001    -0.0391    -0.0000     0.0503     0.0000
 1480.0000    11.1904     3.5803     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9604    -0.3308     0.0000     0.0000    -0.3296    -0.3798     1.8704     1.7180     0.7557     0.0362     7.4807     6.1480    -0.0289    -0.0110     0.9960     1.6424     0.2819     0.0009     1.2417     0.0138    -0.3639    -0.0030     0.4715     0.0156     0.1392     0.0002     0.3949     0.0034    -0.0862    -0.0001     0.1230     0.0014     0.0741    -0.0000     0.1623     0.0001    -0.0395    -0.0000     0.0507     0.0000
 1485.0000    11.1743     4.2133     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9526    -0.3223     0.0000     0.0000    -0.4137    -0.3365     1.7999     1.6538     0.7522     0.0375     7.1343     6.5935    -0.0148    -0.0084     0.8876     1.7426     0.2812     0.0009     1.2508     0.0208    -0.3676    -0.0037     0.4788     0.0182     0.1392     0.0002     0.3954     0.0036    -0.0863    -0.0001     0.1230     0.0016     0.0742    -0.0000     0.1627     0.0001    -0.0398    -0.0000     0.0511     0.0000
 1490.0000    10.5023     5.0175     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9446    -0.3136     0.0000     0.0000    -0.4953    -0.2970     1.7336     1.5931     0.7487     0.0390     6.7031     7.0209    -0.0002    -0.0054     0.7576     1.8346     0.2805     0.0009     1.2594     0.0282    -0.3713    -0.0043     0.4863     0.0211     0.1392     0.0002     0.3960     0.0037    -0.0865    -0.0001     0.1229     0.0016     0.0744    -0.0000     0.1629     0.0001    -0.0401    -0.0000     0.0516     0.0001
 1495.0000     9.8442     5.3248     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9367    -0.3047     0.0000     0.0000    -0.5742    -0.2611     1.6704     1.5349     0.7450     0.0405     6.1854     7.4086     0.0147    -0.0018     0.6062     1.9133     0.2797     0.0008     1.2689     0.0362    -0.3750    -0.0050     0.4945     0.0242     0.1391     0.0002     0.3964     0.0039    -0.0867    -0.0001     0.1228     0.0017     0.0745    -0.0000     0.1633     0.0001    -0.0405    -0.0000     0.0519     0.0001
 1500.0000     9.1984     5.5240     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9285    -0.2958     0.0000     0.0000    -0.6500    -0.2286     1.6099     1.4802     0.7412     0.0421     5.5856     7.7278     0.0301     0.0021     0.4357     1.9720     0.2789     0.0009     1.2781     0.0449    -0.3788    -0.0058     0.5028     0.0278     0.1390     0.0002     0.3969     0.0041    -0.0868    -0.0001     0.1227     0.0018     0.0746    -0.0000     0.1636     0.0001    -0.0408     0.0000     0.0523     0.0001
 1505.0000     8.5566     5.6089     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9204    -0.2864     0.0000     0.0000    -0.7231    -0.1996     1.5521     1.4282     0.7378     0.0439     4.9178     7.9582     0.0461     0.0066     0.2501     2.0048     0.2779     0.0009     1.2890     0.0542    -0.3823    -0.0067     0.5119     0.0317     0.1389     0.0001     0.3973     0.0043    -0.0869    -0.0001     0.1226     0.0019     0.0747    -0.0000     0.1638     0.0001    -0.0412     0.0000     0.0527     0.0000
 1510.0000     7.9452     5.5794     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9121    -0.2770     0.0000     0.0000    -0.7928    -0.1737     1.4966     1.3788     0.7338     0.0456     4.2070     8.0767     0.0624     0.0118     0.0570     2.0062     0.2771     0.0008     1.2981     0.0644    -0.3860    -0.0076     0.5209     0.0361     0.1388     0.0001     0.3977     0.0044    -0.0870    -0.0000     0.1225     0.0020     0.0748    -0.0000     0.1640     0.0001    -0.0415     0.0000     0.0531     0.0000
 1515.0000     7.3896     5.4554     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.9039    -0.2674     0.0000     0.0000    -0.8597    -0.1508     1.4431     1.3320     0.7298     0.0475     3.4825     8.0752     0.0793     0.0176    -0.1360     1.9752     0.2764     0.0008     1.3089     0.0751    -0.3898    -0.0086     0.5309     0.0409     0.1387     0.0001     0.3982     0.0046    -0.0871    -0.0000     0.1224     0.0021     0.0748     0.0000     0.1642     0.0001    -0.0418     0.0000     0.0534     0.0001
 1520.0000     6.9066     5.2598     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8956    -0.2575     0.0000     0.0000    -0.9230    -0.1308     1.3915     1.2878     0.7256     0.0495     2.7794     7.9495     0.0966     0.0242    -0.3201     1.9125     0.2755     0.0008     1.3189     0.0869    -0.3935    -0.0096     0.5408     0.0463     0.1386     0.0001     0.3985     0.0048    -0.0871    -0.0000     0.1222     0.0022     0.0750     0.0000     0.1644     0.0002    -0.0421     0.0000     0.0538     0.0001
 1525.0000     6.5054     5.0233     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8873    -0.2474     0.0000     0.0000    -0.9830    -0.1134     1.3417     1.2467     0.7214     0.0515     2.1288     7.7151     0.1145     0.0317    -0.4871     1.8223     0.2746     0.0008     1.3297     0.0997    -0.3972    -0.0108     0.5515     0.0523     0.1384     0.0001     0.3988     0.0050    -0.0872    -0.0000     0.1221     0.0024     0.0750     0.0000     0.1646     0.0002    -0.0425     0.0000     0.0542     0.0001
 1530.0000     6.1828     4.7677     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8790    -0.2369     0.0000     0.0000    -1.0394    -0.0986     1.2929     1.2073     0.7171     0.0536     1.5553     7.3930     0.1330     0.0401    -0.6314     1.7098     0.2737     0.0007     1.3414     0.1134    -0.4008    -0.0120     0.5631     0.0589     0.1383     0.0001     0.3991     0.0052    -0.0872    -0.0000     0.1220     0.0025     0.0751     0.0000     0.1647     0.0002    -0.0428     0.0001     0.0546     0.0001
 1535.0000     5.9300     4.5106     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8707    -0.2262     0.0000     0.0000    -1.0925    -0.0862     1.2454     1.1707     0.7127     0.0559     1.0731     7.0093     0.1520     0.0497    -0.7498     1.5824     0.2730     0.0007     1.3521     0.1284    -0.4047    -0.0133     0.5747     0.0664     0.1381     0.0001     0.3993     0.0054    -0.0871    -0.0000     0.1218     0.0026     0.0752     0.0000     0.1649     0.0002    -0.0431     0.0001     0.0548     0.0001
 1540.0000     5.7423     4.2705     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8624    -0.2152     0.0000     0.0000    -1.1419    -0.0759     1.1994     1.1365     0.7078     0.0582     0.6863     6.5956     0.1715     0.0605    -0.8416     1.4485     0.2720     0.0007     1.3649     0.1447    -0.4083    -0.0147     0.5877     0.0748     0.1379     0.0001     0.3996     0.0056    -0.0871    -0.0000     0.1217     0.0028     0.0752     0.0000     0.1650     0.0002    -0.0434     0.0001     0.0552     0.0001
 1545.0000     5.6011     4.0565     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8541    -0.2039     0.0000     0.0000    -1.1879    -0.0676     1.1535     1.1037     0.7033     0.0607     0.3900     6.1733     0.1916     0.0728    -0.9088     1.3136     0.2710     0.0007     1.3764     0.1623    -0.4120    -0.0162     0.6006     0.0840     0.1377     0.0001     0.3998     0.0059    -0.0871    -0.0000     0.1216     0.0029     0.0752     0.0000     0.1651     0.0002    -0.0438     0.0001     0.0556     0.0001
 1550.0000     5.4983     3.8733     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8458    -0.1921     0.0000     0.0000    -1.2302    -0.0612     1.1089     1.0732     0.6978     0.0633     0.1742     5.7628     0.2121     0.0867    -0.9542     1.1820     0.2701     0.0006     1.3884     0.1816    -0.4157    -0.0177     0.6145     0.0945     0.1376     0.0002     0.4000     0.0060    -0.0870    -0.0000     0.1215     0.0031     0.0753     0.0000     0.1651     0.0002    -0.0441     0.0001     0.0559     0.0001
 1555.0000     5.4214     3.7253     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8375    -0.1799     0.0000     0.0000    -1.2690    -0.0563     1.0650     1.0450     0.6924     0.0659     0.0250     5.3766     0.2330     0.1023    -0.9813     1.0574     0.2691     0.0007     1.4000     0.2028    -0.4197    -0.0194     0.6287     0.1063     0.1373     0.0002     0.4002     0.0063    -0.0870    -0.0000     0.1214     0.0032     0.0753     0.0001     0.1653     0.0002    -0.0444     0.0001     0.0562     0.0001
 1560.0000     5.3580     3.6113     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8290    -0.1674     0.0000     0.0000    -1.3041    -0.0530     1.0220     1.0182     0.6870     0.0686    -0.0705     5.0247     0.2544     0.1199    -0.9935     0.9419     0.2683     0.0006     1.4126     0.2257    -0.4236    -0.0212     0.6439     0.1195     0.1371     0.0002     0.4003     0.0065    -0.0869    -0.0000     0.1213     0.0034     0.0753     0.0001     0.1653     0.0003    -0.0448     0.0001     0.0565     0.0001
 1565.0000     5.3019     3.5311     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8207    -0.1544     0.0000     0.0000    -1.3359    -0.0510     0.9789     0.9931     0.6808     0.0714    -0.1265     4.7101     0.2759     0.1397    -0.9945     0.8362     0.2673     0.0006     1.4254     0.2510    -0.4274    -0.0231     0.6599     0.1342     0.1370     0.0002     0.4004     0.0068    -0.0867    -0.0000     0.1213     0.0036     0.0754     0.0001     0.1653     0.0003    -0.0451     0.0001     0.0568     0.0001
 1570.0000     5.2428     3.4806     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8122    -0.1409     0.0000     0.0000    -1.3643    -0.0501     0.9366     0.9696     0.6746     0.0742    -0.1541     4.4326     0.2976     0.1620    -0.9870     0.7400     0.2663     0.0006     1.4379     0.2786    -0.4314    -0.0251     0.6766     0.1509     0.1367     0.0002     0.4006     0.0070    -0.0866    -0.0000     0.1212     0.0038     0.0754     0.0001     0.1653     0.0003    -0.0454     0.0001     0.0572     0.0001
 1575.0000     5.1747     3.4545     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.8035    -0.1269     0.0000     0.0000    -1.3893    -0.0503     0.8948     0.9475     0.6679     0.0771    -0.1622     4.1918     0.3191     0.1874    -0.9728     0.6529     0.2653     0.0005     1.4505     0.3090    -0.4352    -0.0273     0.6936     0.1698     0.1365     0.0002     0.4006     0.0073    -0.0865    -0.0001     0.1211     0.0040     0.0754     0.0001     0.1654     0.0003    -0.0457     0.0001     0.0575     0.0001
